#,Name,MLBAMID,RazzballID,FangraphsID,Team,ESPN_POS,YAHOO_POS
3966,Lexer Saduy,691418,691418,sa3015536,CLE,OF,OF
3967,Liam Hendriks,521230,3548,3548,CHW,RP,RP
3968,Liam Norris,691005,691005,sa3014543,ARI,SP,SP
3969,Liam Sabino,656925,656925,sa3007821,SEA,2B,2B
3970,Liam Spence,687608,687608,sa3017289,CHC,SS,SS
3971,Linton Crim,688760,688760,sa3010170,TEX,1B,1B
3972,Liover Peguero,678894,678894,sa3005582,PIT,SS,SS
3973,Lisandro Almonte,699226,699226,sa3015497,ARI,SP,SP
3974,Listher Sosa,683538,683538,sa3009725,ARI,RP,RP
3975,Livan Soto,670869,670869,sa3004264,FA,2B,2B
3976,Lizandro Espinoza,692371,692371,sa3015611,SL,2B,2B
3977,Lizandro Rodriguez,691497,691497,sa3016094,KC,2B,2B
3978,Lizardo Ruiz,684226,684226,sa3008930,CHC,SS,SS
3979,Ljay Newsome,664714,664714,19942,FA,SP,SP
3980,Locke St. John,657766,657766,16850,NYM,RP,RP
3981,Logan Allen,663531,663531,18555,BAL,RP,RP
3982,Logan Allen,671106,671106,sa3014444,FA,SP,SP
3983,Logan Brown,682204,682204,sa3006938,ATL,C,C
3984,Logan Campbell,702055,702055,sa3017424,MIN,RP,RP
3985,Logan Cerny,681488,681488,sa3017661,HOU,OF,OF
3986,Logan Cozart,664910,664910,sa875283,COL,RP,RP
3987,Logan Davidson,669722,669722,sa918676,OAK,SS,SS
3988,Logan Driscoll,686482,686482,sa3009882,TB,C,C
3989,Logan Forsythe,523253,7185,7185,FA,2B,1B/2B
3990,Logan Gilbert,669302,669302,22250,SEA,SP,SP
3991,Logan Gillaspie,670810,670810,22461,BAL,RP,RP
3992,Logan Glass,687279,687279,sa3011614,CHW,OF,OF
3993,Logan Gragg,685401,685401,sa3010306,STL,SP,SP
3994,Logan Henderson,701656,701656,,MIL,P,P
3995,Logan Hill,664930,664930,sa875822,FA,OF,OF
3996,Logan Hofmann,671987,671987,sa3014852,PIT,SP,SP
3997,Logan Landon,664860,664860,sa875279,FA,OF,OF
3998,Logan Morrison,489149,9205,9205,FA,OF,OF
3999,Logan O’Hoppe,681351,681351,sa3007519,PHI,C,C
4000,Logan Porter,682515,682515,sa3007750,KC,1B,1B
4001,Logan Rinehart,686827,686827,sa3010255,SEA,RP,RP
4002,Logan Salow,676601,676601,sa874231,LAD,RP,RP
4003,Logan Shore,624519,624519,sa738442,DET,SP,SP
4004,Logan Taylor,664162,664162,sa857838,FA,3b,3b
4005,Logan Verrett,548337,12905,12905,WSH,RP,RP
4006,Logan Warmoth,657089,657089,sa3004813,TOR,SS,SS
4007,Logan Webb,657277,657277,17995,SF,SP,SP
4008,Logan Workman,694312,694312,sa3017313,TB,SP,SP
4009,Logan Wyatt,668824,668824,sa3011259,SF,1B,1B
4010,Lonnie White Jr.,696145,696145,,PIT,,
4011,Lorenzo Cain,456715,9077,9077,MIL,OF,OF
4012,Lorenzo Cedrola,661411,661411,sa872850,CIN,OF,OF
4013,Lorenzo Hampton,663469,663469,sa3010678,FA,OF,OF
4014,Lorenzo Quintana,679727,679727,sa3005394,MIA,C,C
4015,Lou Trivino,642152,642152,15043,OAK,RP,RP
4016,Louie Varland,686973,686973,sa3010572,MIN,SP,SP
4017,Louis Head,545343,545343,13259,MIA,RP,RP
4018,Lourdes Gurriel Jr.,666971,666971,19238,TOR,OF,1B/OF
4019,LT Struble,690080,690080,sa3010910,FA,OF,OF
4020,Luarbert Arias,678215,678215,sa3007599,MIA,RP,RP
4021,Luc Rennie,621154,621154,sa658278,FA,SP,SP
4022,Luca Tresh,681123,681123,sa3017394,KC,C,C
4023,Lucas Duda,446263,2502,2502,FA,1B,1B
4024,Lucas Dunn,690903,690903,sa3016820,SD,3B,3B
4025,Lucas Erceg,668674,668674,sa872722,MIL,3b,3b
4026,Lucas Gilbreath,656458,656458,21290,COL,SP,SP
4027,Lucas Giolito,608337,15474,15474,CHW,SP,SP
4028,Lucas Jacobsen,670437,670437,sa918634,TEX,RP,RP
4029,Lucas Knowles,686731,686731,sa3011676,WSH,RP,RP
4030,Lucas Luetge,476595,8337,8337,NYY,RP,RP
4031,Lucas Ritter,682239,682239,sa3009878,NYM,2B,2B
4032,Lucas Sims,608371,13470,13470,CIN,RP,RP
4033,Lucas Tancas,676814,676814,sa3004290,FA,1B,1B
4034,Lucius Fox,665650,18899,18899,WSH,SS,SS
4035,Luis Alexander Basabe,642772,642772,17839,FA,OF,OF
4036,Luis Amaya,661156,661156,sa872809,CHW,RP,RP
4037,Luis Ariza,699078,699078,sa3015791,TB,2B,2B
4038,Luis Arraez,650333,650333,18568,MIN,1B/2B/ 3B/OF,1B/2B/ 3B/OF
4039,Luis Avilan,501593,2882,2882,WSH,RP,RP
4040,Luis Aviles,641323,641323,sa738445,MIA,SS,SS
4041,Luis Baez,678637,678637,sa3005747,MIN,OF,OF
4042,Luis Baez,800232,800232,,MIN,,
4043,Luis Barrera,642456,642456,19615,OAK,OF,OF
4044,Luis Campusano,669134,669134,22217,SD,C,C
4045,Luis Carpio,650700,650700,sa827960,DET,SS,SS
4046,Luis Castillo,683619,683619,sa3009761,NYM,SS,SS
4047,Luis Castillo,699127,699127,sa3015801,MIL,OF,OF
4048,Luis Castillo,622491,15689,15689,CIN,SP,SP
4049,Luis Castro,620449,620449,sa736954,FA,3b,3b
4050,Luis Cessa,570666,13345,13345,CIN,RP,RP
4051,Luis Contreras,664351,664351,sa3010362,MIL,SP,SP
4052,Luis Curbelo,666127,666127,sa918086,CHW,SS,SS
4053,Luis Curvelo,681168,681168,sa3008169,SEA,RP,RP
4054,Luis De Avila,678752,678752,sa3005839,ATL,RP,RP
4055,Luis De La Rosa,682915,682915,sa3009778,BOS,SP,SP
4056,Luis De Los Santos,665782,665782,sa917822,TOR,SS,SS
4057,Luis Devers,678843,678843,sa3005694,CHC,SP,SP
4058,Luis Diaz,672504,672504,sa3002846,LAD,3B,3B
4059,Luis Durango,691411,691411,sa3015232,CLE,OF,OF
4060,Luis Echenique,692608,692608,sa3015655,KC,OF,OF
4061,Luis Encarnacion,691476,691476,sa3015548,HOU,1B,1B
4062,Luis Escobar,650813,650813,17345,FA,RP,RP
4063,Luis Frias,666818,666818,21997,ARI,RP,RP
4064,Luis Garcia,677593,677593,sa3007295,PHI,SS,SS
4065,Luis Garcia,671277,671277,20391,WSH,2B,2B/SS
4066,Luis Garcia,472610,6984,6984,SD,RP,RP
4067,Luis Garcia,699090,699090,sa3016164,TOR,2B,2B
4068,Luis Garcia,677651,677651,23735,HOU,SP,SP
4069,Luis Gil,661563,661563,21052,NYY,SP,SP
4070,Luis Gonzalez,642694,642694,sa736875,FA,SS,SS
4071,Luis Gonzalez,670768,670768,20332,SF,OF,OF
4072,Luis Gonzalez,593574,593574,sa550522,MIL,RP,RP
4073,Luis Guerra,699065,699065,sa3015788,LAD,2B,2B
4074,Luis Guerrero,687463,687463,sa3010713,HOU,OF,OF
4075,Luis Guillorme,641645,641645,16451,NYM,2B/3B,2B/SS/ 3B
4076,Luis Ledo,644396,644396,sa740812,LAA,RP,RP
4077,Luis Leon,665829,665829,sa917463,TB,C,C
4078,Luis Liberato,642451,642451,sa737020,SD,OF,OF
4079,Luis Lugo,606208,606208,sa597249,FA,SP,SP
4080,Luis Madero,650347,650347,20399,FA,RP,RP
4081,Luis Marte,606336,606336,14515,FA,SS,SS
4082,Luis Martinez,683128,683128,sa3010247,CHW,SP,SP
4083,Luis Matos,682641,682641,sa3008756,SF,OF,OF
4084,Luis Medina,665622,665622,sa928510,NYY,SP,SP
4085,Luis Mendez,692591,692591,sa3015650,COL,SS,SS
4086,Luis Mieses,672635,672635,sa3003274,CHW,OF,OF
4087,Luis Moncada,664324,664324,sa873694,CHW,SP,SP
4088,Luis Morales,682945,682945,sa3008843,LAD,OF,OF
4089,Luis Nova,681588,681588,sa3005462,PIT,SP,SP
4090,Luis Ortiz,682847,682847,sa1172057,PIT,SP,SP
4091,Luis Ortiz,656814,656814,16942,SF,SP,SP
4092,Luis Osorio,693754,693754,sa3015988,BAL,SP,SP
4093,Luis Oviedo,665854,665854,21728,CLE,SP,SP
4094,Luis Palacios,672712,672712,sa3003021,MIA,SP,SP
4095,Luis Paredes,700163,700163,sa3015845,COL,OF,OF
4096,Luis Patino,672715,672715,22815,TB,SP,SP
4097,Luis Payan,674478,674478,sa977116,FA,SP,SP
4098,Luis Perdomo,606131,14682,14682,MIL,RP,RP
4099,Luis Perez,691483,691483,sa3015551,HOU,OF,OF
4100,Luis Pineda,682867,682867,sa3008826,CHW,C,C
4101,Luis Pino,700720,700720,sa3015866,SL,OF,OF
4102,Luis Quinones,687879,687879,sa1170867,TOR,SP,SP
4103,Luis Ravelo,699144,699144,sa3016171,BOS,SS,SS
4104,Luis Rengifo,650859,650859,19858,LAA,2B/SS,2B/SS/ 3B/OF
4105,Luis Reyes,642530,642530,sa737048,WSH,SP,SP
4106,Luis Rijo,665894,665894,sa916950,MIN,SP,SP
4107,Luis Robert,673357,673357,20043,CHW,OF,OF
4108,Luis Rodriguez,677628,677628,sa3005727,SL,C,C
4109,Luis Rodriguez,691177,691177,sa3014689,LAD,OF,OF
4110,Luis Rubio,682758,682758,sa3008797,ARI,SS,SS
4111,Luis Santana,670919,670919,sa921577,HOU,2B,2B
4112,Luis Santos,608601,608601,15006,TB,RP,RP
4113,Luis Santos,676021,676021,sa3005080,NYY,SS,SS
4114,Luis Severino,622663,15890,15890,NYY,SP,SP
4115,Luis Silva,678715,678715,sa3005547,MIL,3B,3B
4116,Luis Suero,691297,691297,sa3015520,ARI,OF,OF
4117,Luis Toribio,678681,678681,sa3005541,SF,3B,3B
4118,Luis Torrens,620443,620443,15905,SEA,C,C/1B
4119,Luis Trevino,688003,688003,sa3009893,FA,C,C
4120,Luis Urias,649966,649966,16622,MIL,2B/SS/ 3B,2B/SS/ 3B
4121,Luis Valenzuela,623610,623610,sa658081,FA,SS,SS
4122,Luis Vasquez,471174,471174,sa393198,FA,RP,RP
4123,Luis Vazquez,676679,676679,sa3005131,CHC,SS,SS
4124,Luis Verdugo,677605,677605,sa3006888,CHC,SS,SS
4125,Luis Watter,691628,691628,sa3016100,MIL,2B,2B
4126,Luis Zambrano,683595,683595,sa3009311,FA,SS,SS
4127,Luisangel Acuna,682668,682668,sa3008765,TEX,SS,SS
4128,Luiz Gohara,627894,627894,15166,FA,SP,SP
4129,Lukas Morgan,681965,681965,sa3006683,FA,OF,OF
4130,Luke Albright,681475,681475,sa3017592,ARI,SP,SP
4131,Luke Anderson,680093,680093,sa3017984,OAK,SP,SP
4132,Luke Bandy,670186,670186,sa3010149,FA,OF,OF
4133,Luke Bard,572703,572703,14288,TB,RP,RP
4134,Luke Barker,673316,673316,19609,MIL,RP,RP
4135,Luke Berryhill,666124,666124,sa3011587,HOU,C,C
4136,Luke Boyd,674001,674001,sa3016904,SD,RP,RP
4137,Luke Brown,687493,687493,sa3017333,PIT,OF,OF
4138,Luke Burch,664080,664080,sa3003950,FA,OF,OF
4139,Luke Farrell,608652,608652,15101,FA,SP,SP
4140,Luke Heimlich,668862,668862,sa3008629,FA,SP,SP
4141,Luke Jackson,592426,11752,11752,ATL,RP,RP
4142,Luke Little,681432,681432,sa3014514,CHC,SP,SP
4143,Luke Maile,571912,13355,13355,CLE,C,C
4144,Luke Murphy,684665,684665,sa3017653,LAA,RP,RP
4145,Luke Raley,670042,670042,19354,TB,OF,OF
4146,Luke Reynolds,667664,667664,sa3008004,FA,3B,3B
4147,Luke Shilling,663443,663443,sa3014781,CHW,RP,RP
4148,Luke Voit,572228,572228,14811,SD,1B,1B
4149,Luke Waddell,680672,680672,sa3017075,ATL,SS,SS
4150,Luke Weaver,596133,16918,16918,ARI,SP,SP
4151,Luke Westphal,661332,661332,sa869541,SD,SP,SP
4152,Luke Williams,663897,663897,19931,MIA,3B/OF,2B/3B/ OF
4153,Luken Baker,663609,663609,sa3008267,STL,1B,1B
4154,Lyon Richardson,680689,680689,sa3007727,CIN,SP,SP
4155,Lyonell James,691378,691378,sa3015524,BOS,3B,3B
4156,Mac Sceroler,669135,669135,22218,CIN,RP,RP
4157,Mac Williamson,607776,14158,14158,FA,OF,OF
4158,Maceo Campbell,695398,695398,sa3016797,BOS,RP,RP
4159,Mack Chambers,686644,686644,sa3016919,STL,SS,SS
4160,Mack Lemieux,663856,663856,sa875726,ARI,RP,RP
4161,MacKenzie Gore,669022,669022,22201,SD,SP,SP
4162,MacKenzie Mueller,684997,684997,sa3014824,TOR,OF,OF
4163,Maddux Bruns,691772,691772,sa3017782,LAD,SP,SP
4164,Madison Bumgarner,518516,5524,5524,ARI,SP,SP
4165,Madison Santos,679027,679027,sa3006206,NYY,OF,OF
4166,Madison Stokes,657010,657010,sa3008076,PHI,3B,3B
4167,Magneuris Sierra,642423,642423,17023,LAA,OF,OF
4168,Mahki Backstrom,683106,683106,sa3011599,ATL,1B,1B
4169,Maick Collado,691408,691408,sa3015534,CLE,3B,3B
4170,Maikel Cleto,521055,521055,5529,CHC,RP,RP
4171,Maikel Franco,596748,12179,12179,WSH,3B,3B
4172,Maikel Garcia,672580,672580,sa3003246,KC,SS,SS
4173,Maikol Escotto,683500,683500,sa3008878,PIT,SS,SS
4174,Maikol Hernandez,694204,694204,sa3015712,BAL,SS,SS
4175,Malcom Nunez,682650,682650,sa3008113,STL,3B,3B
4176,Mallex Smith,605480,13608,13608,TOR,OF,OF
4177,Malquin Canelo,622541,622541,sa657479,FA,SS,SS
4178,Malvin Pena,658369,658369,sa830644,WSH,RP,RP
4179,Malvin Valdez,694216,694216,sa3015719,CIN,OF,OF
4180,Manny Banuelos,544365,5365,5365,NYY,RP,RP
4181,Manny Barreda,518435,518435,10148,FA,RP,RP
4182,Manny Machado,592518,11493,11493,SD,3B,3B
4183,Manny Pina,444489,2829,2829,ATL,C,C
4184,Manny Ramirez,677669,677669,sa3004833,NYY,SP,SP
4185,Manny Rodriguez,681668,681668,sa3006678,NYM,SS,SS
4186,Manuel Alvarez,676520,676520,sa3005410,CLE,RP,RP
4187,Manuel Beltre,694202,694202,sa3015710,TOR,SS,SS
4188,Manuel Espinoza,678429,678429,sa3010242,CHC,SP,SP
4189,Manuel Garcia,678851,678851,sa3006202,DET,C,C
4190,Manuel Guariman,700026,700026,sa3016342,CHW,C,C
4191,Manuel Margot,622534,14712,14712,TB,OF,OF
4192,Manuel Mejias,699052,699052,sa3015785,CLE,C,C
4193,Manuel Melendez,650513,650513,sa828329,FA,OF,OF
4194,Manuel Mercedes,692352,692352,sa3015214,SF,SP,SP
4195,Manuel Palencia,692633,692633,sa3015659,NYY,C,C
4196,Manuel Pena,694211,694211,sa3015715,ARI,SS,SS
4197,Manuel Rodriguez,655889,655889,20794,CHC,RP,RP
4198,Manuel Rodriguez,650674,650674,sa833402,FA,SP,SP
4199,Manuel Santiago,674461,674461,sa3003145,FA,SP,SP
4200,Manuel Sequera,691456,691456,sa3015179,DET,SS,SS
4201,Manuel Veloz,691171,691171,sa3011349,CHW,SP,SP
4202,Marc Church,687847,687847,sa3015080,TEX,RP,RP
4203,Marc Rzepczynski,519240,6612,6612,FA,RP,RP
4204,Marcel Renteria,676344,676344,sa3005016,NYM,RP,RP
4205,Marcell Ozuna,542303,10324,10324,ATL,OF,OF
4206,Marcelo Martinez,666502,666502,sa3005060,KC,SP,SP
4207,Marcelo Mayer,691785,691785,sa3017114,BOS,SS,SS
4208,Marcelo Perez,699029,699029,sa3016327,SL,SS,SS
4209,Marco Estrada,462136,1118,1118,FA,SP,SP
4210,Marco Gonzales,594835,15467,15467,SEA,SP,SP
4211,Marco Hernandez,593523,13154,13154,FA,2B,2B
4212,Marco Hernandez,668549,668549,sa917737,LAD,C,C
4213,Marco Luciano,682617,682617,sa3010022,SF,SS,SS
4214,Marco Pernalete,691293,691293,sa3016079,ARI,OF,OF
4215,Marco Raya,694397,694397,sa3014550,MIN,SP,SP
4216,Marcos Brito,670862,670862,sa3003183,OAK,SS,SS
4217,Marcos Cabrera,683550,683550,sa3008890,NYY,3B,3B
4218,Marcos Castanon,676203,676203,sa3016818,SD,2B,2B
4219,Marcos Diplan,650959,650959,17583,BAL,RP,RP
4220,Marcos Gonzalez,672733,672733,sa3003311,CLE,SS,SS
4221,Marcos Molina,622506,622506,sa657917,FA,SP,SP
4222,Marcos Rivera,660569,660569,sa872509,FA,SS,SS
4223,Marcos Tineo,673822,673822,sa3003124,ARI,SP,SP
4224,Marcus Chiu,676722,676722,sa3004060,MIA,2B,2B
4225,Marcus Lee Sang,686984,686984,sa3011445,PHI,OF,OF
4226,Marcus Reyes,677038,677038,sa3004489,TOR,RP,RP
4227,Marcus Semien,543760,12533,12533,TEX,2B/SS,2B/SS
4228,Marcus Smith,687526,687526,sa1169620,TEX,OF,OF
4229,Marcus Stroman,573186,13431,13431,CHC,SP,SP
4230,Marcus Walden,519393,519393,8004,FA,RP,RP
4231,Marcus Wilson,657129,657129,sa828703,SEA,OF,OF
4232,Mariel Bautista,660647,660647,sa872535,FA,OF,OF
4233,Marino Castillo,692611,692611,sa3016131,KC,OF,OF
4234,Mario Feliciano,666128,666128,20263,MIL,C,C
4235,Mario Loperfido,694388,694388,sa3017050,HOU,OF,OF
4236,Mario Melendez,692614,692614,sa3016132,FA,C,C
4237,Mario Mendez,682757,682757,sa3009285,ARI,OF,OF
4238,Mario Sanchez,532936,532936,sa691863,MIN,SP,SP
4239,Mark Appel,571446,14823,sa501726,PHI,SP,SP
4240,Mark Canha,592192,11445,11445,NYM,OF,OF
4241,Mark Contreras,676628,676628,20122,MIN,OF,OF
4242,Mark Ecker,641548,641548,sa918000,DET,RP,RP
4243,Mark Hopkins,686759,686759,sa1053018,CIN,OF,OF
4244,Mark Karaviotis,641740,641740,sa738977,FA,SS,SS
4245,Mark Kolozsvary,656627,656627,21304,CIN,C,C
4246,Mark Leiter Jr.,643410,643410,15551,CHC,RP,RP
4247,Mark Lowe,450275,7416,,HOU,RP,RP
4248,Mark Mathias,664029,664029,18032,MIL,OF,OF
4249,Mark Melancon,453343,4264,4264,ARI,RP,RP
4250,Mark Moclair,667581,667581,sa3007592,HOU,SP,SP
4251,Mark Payton,592622,592622,16042,CHW,OF,OF
4252,Mark Reynolds,448602,7619,7619,FA,1B,1B
4253,Mark Sappington,621212,621212,,TB,P,P
4254,Mark Trumbo,444432,6876,6876,FA,DH,DH
4255,Mark Vientos,668901,668901,sa3004720,NYM,3B,3B
4256,Mark Washington,675976,675976,sa3005194,LAD,RP,RP
4257,Mark Zagunis,657145,657145,16565,FA,OF,OF
4258,Markus Solbach,602929,602929,sa599472,DET,SP,SP
4259,Marshall Kasowski,667445,667445,sa3005114,LAD,RP,RP
4260,Martin Bechina,680393,680393,sa1053075,OAK,3B,3B
4261,Martin Cervenka,548431,548431,sa492636,FA,C,C
4262,Martin Gimenez,694226,694226,sa3015724,TOR,3B,3B
4263,Martin Gonzalez,703203,703203,,SEA,,
4264,Martin Maldonado,455117,6887,6887,HOU,C,C
4265,Martin Perez,527048,6902,6902,TEX,SP,SP
4266,Martin Prado,445988,3312,3312,FA,1B/3B,1B/3B
4267,Marty Costes,664753,664753,sa3006783,HOU,OF,OF
4268,Marwin Gonzalez,503556,5497,5497,NYY,2B,1B/2B/ SS/3B/OF
4269,Masahiro Tanaka,547888,15764,15764,FA,SP,SP
4270,Mason Albright,695476,695476,sa3017847,LAA,SP,SP
4271,Mason Auer,687020,687020,sa3017791,TB,OF,OF
4272,Mason Berne,676048,676048,sa3007029,ARI,1B,1B
4273,Mason Black,696131,696131,sa3018146,SF,SP,SP
4274,Mason Denaburg,669379,669379,,WSH,P,P
4275,Mason Englert,669438,669438,sa3015036,TEX,SP,SP
4276,Mason Erla,680451,680451,,LAA,P,P
4277,Mason Fox,663674,663674,sa3007460,SD,RP,RP
4278,Mason Hickman,668971,668971,sa3015033,CLE,SP,SP
4279,Mason Janvrin,673765,673765,sa3010685,BAL,OF,OF
4280,Mason Martin,676733,676733,sa3004885,PIT,1B,1B
4281,Mason McCoy,669200,669200,sa3002758,SEA,SS,SS
4282,Mason Miller,695243,695243,,OAK,P,P
4283,Mason Montgomery,682254,682254,sa3017306,TB,SP,SP
4284,Mason Thompson,666168,666168,21850,WSH,RP,RP
4285,Mason Williams,592863,11859,11859,FA,OF,OF
4286,Masyn Winn,691026,691026,sa3014506,STL,SS,SS
4287,Mateo Gil,680771,680771,sa3007050,COL,SS,SS
4288,Matheu Nelson,680756,680756,sa3017328,CIN,C,C
4289,Matheus Lelis,683844,683844,sa3009556,OAK,C,C
4290,Matt Adams,571431,9393,9393,FA,DH,DH
4291,Matt Albers,458006,4300,4300,FA,RP,RP
4292,Matt Andriese,542882,12022,12022,FA,RP,RP
4293,Matt Ball,641334,641334,sa737933,FA,SP,SP
4294,Matt Barnes,598264,12863,12863,BOS,RP,RP
4295,Matt Batten,676946,676946,sa3004179,SD,2B,2B
4296,Matt Beaty,607461,607461,17710,SD,1B/OF,1B/OF
4297,Matt Blackham,657518,657518,sa829631,FA,RP,RP
4298,Matt Bowman,621199,13528,13528,NYY,RP,RP
4299,Matt Brash,666374,666374,25756,SEA,RP,RP
4300,Matt Burch,688552,688552,sa3014946,FA,2B,2B
4301,Matt Buschmann,501936,3832,,TOR,P,P
4302,Matt Bush,456713,1246,1246,TEX,RP,RP
4303,Matt Canterino,683764,683764,sa3011530,MIN,SP,SP
4304,Matt Carasiti,571539,13276,13276,SF,SP,RP
4305,Matt Carpenter,572761,8090,8090,NYY,2B,1B/2B/ 3B
4306,Matt Chapman,656305,16505,16505,TOR,3B,3B
4307,Matt Cronin,669091,669091,sa3011463,WSH,RP,RP
4308,Matt Davidson,571602,7226,7226,OAK,1B,1B
4309,Matt Dermody,571616,14844,14844,CHC,RP,RP
4310,Matt Duffy,622110,13836,13836,LAA,2B/3B,2B/3B
4311,Matt Foster,641582,641582,19647,CHW,RP,RP
4312,Matt Frisbee,663735,663735,sa3006801,SF,SP,SP
4313,Matt Grace,594840,11449,11449,FA,RP,RP
4314,Matt Hall,664180,664180,18076,FA,SP,SP
4315,Matt Harvey,518774,11713,11713,BAL,SP,SP
4316,Matt Joyce,459964,3353,3353,FA,DH,OF
4317,Matt Juengel,623251,623251,,MIA,3b,3b
4318,Matt Kemp,461314,5631,5631,FA,DH,DH
4319,Matt Koch,571863,13420,13420,FA,RP,RP
4320,Matt Krook,640454,640454,sa737535,NYY,SP,SP
4321,Matt Lipka,547181,547181,sa548175,FA,OF,OF
4322,Matt Magill,543483,3950,3950,FA,RP,RP
4323,Matt Manning,666159,666159,20369,DET,SP,SP
4324,Matt McLain,680574,680574,sa3017154,CIN,SS,SS
4325,Matt Mikulski,694392,694392,sa3017874,SF,SP,SP
4326,Matt Milburn,670343,670343,sa913084,OAK,SP,SP
4327,Matt Moore,519043,1890,1890,TEX,RP,RP
4328,Matt O’Neill,690841,690841,sa1170279,NYM,C,C
4329,Matt Olson,621566,14344,14344,ATL,1B,1B
4330,Matt Peacock,676840,676840,20339,KC,RP,RP
4331,Matt Pidich,641978,641978,sa915680,CIN,RP,RP
4332,Matt Reynolds,608703,13788,13788,CIN,SS,SS
4333,Matt Ruppenthal,656919,656919,sa915693,HOU,SP,SP
4334,Matt Shoemaker,533167,4776,4776,FA,SP,SP
4335,Matt Skole,605474,12119,12119,FA,1B,1B
4336,Matt Strahm,621381,13799,13799,BOS,RP,RP
4337,Matt Swarmer,664161,664161,19705,CHC,SP,SP
4338,Matt Szczur,519333,11255,11255,FA,OF,OF
4339,Matt Tabor,675652,675652,sa3005334,ARI,SP,SP
4340,Matt Thaiss,642136,642136,19318,LAA,1B,1B/3B
4341,Matt Tomshaw,607751,607751,sa598974,FA,SP,SP
4342,Matt Vierling,663837,663837,21558,PHI,OF,1B/OF
4343,Matt Waldron,663362,663362,sa3010111,SD,SP,SP
4344,Matt Wallner,670242,670242,sa918808,MIN,OF,OF
4345,Matt Whatley,675662,675662,sa915868,TEX,C,C
4346,Matt Wieters,446308,4298,4298,FA,C,C
4347,Matt Wisler,605538,12804,12804,TB,RP,RP
4348,Matt Wotherspoon,642226,642226,16452,FA,RP,RP
4349,Matteo Bocchi,687381,687381,sa3010573,FA,RP,RP
4350,Matthew Acosta,669101,669101,sa3009870,SD,OF,OF
4351,Matthew Allan,682929,682929,,NYM,P,P
4352,Matthew Barefoot,663452,663452,sa3010145,HOU,OF,OF
4353,Matthew Boyd,571510,15440,15440,SF,SP,SP
4354,Matthew Chamberlain,688632,688632,sa3014833,SL,OF,OF
4355,Matthew Cross,681932,681932,sa3007071,OAK,C,C
4356,Matthew Dennis,668757,668757,sa918295,COL,SP,SP
4357,Matthew Dyer,686546,686546,sa3014883,TB,C,C
4358,Matthew Eckelman,664158,664158,sa857600,PIT,RP,RP
4359,Matthew Festa,670036,670036,19330,SEA,RP,RP
4360,Matthew Fraizer,670208,670208,sa918983,PIT,OF,OF
4361,Matthew Gorski,685301,685301,sa3010399,PIT,OF,OF
4362,Matthew Hearn,670413,670413,sa918523,FA,OF,OF
4363,Matthew Kent,664236,664236,sa875610,MIA,SP,SP
4364,Matthew Koperniak,689288,689288,sa3014834,SL,OF,OF
4365,Matthew Kroon,663714,663714,sa3007502,PHI,1B,1B
4366,Matthew Liberatore,669461,669461,22294,STL,SP,SP
4367,Matthew Lloyd,651016,651016,sa1169978,CIN,OF,OF
4368,Matthew Lugo,683090,683090,sa1169598,BOS,SS,SS
4369,Matthew McLaughlin,656718,656718,sa915706,FA,SS,SS
4370,Matthew McMillan,702321,702321,sa3017279,LAA,RP,RP
4371,Matthew Mercer,663868,663868,sa3007837,FA,SP,SP
4372,Matthew Merrill,677017,677017,sa3004364,WSH,RP,RP
4373,Matthew Mervis,670223,670223,sa3015051,CHC,1B,1B
4374,Matthew Osterberg,684296,684296,sa3017462,PHI,SP,SP
4375,Matthew Peguero,676014,676014,sa3003164,TB,RP,RP
4376,Matthew Pita,681862,681862,sa3008146,NYY,2B,2B
4377,Matthew Sanders,681836,681836,sa3006679,SEA,2B,2B
4378,Matthew Sauer,669422,669422,sa3005118,NYY,SP,SP
4379,Matthew Scheffler,688032,688032,sa3014832,SEA,C,C
4380,Matthew Schmidt,665177,665177,sa3014877,FA,1B,1B
4381,Matthew Smith,670299,670299,sa918774,FA,SP,SP
4382,Matthew Solter,668605,668605,sa917121,FA,SP,SP
4383,Matthew Svanson,694335,694335,sa3017070,TOR,SP,SP
4384,Matthew Thompson,683010,683010,sa3011866,CHW,SP,SP
4385,Matthew Winaker,675980,675980,sa3004506,NYM,OF,OF
4386,Matthew Withrow,621574,621574,sa659074,FA,SP,SP
4387,Matthias Dietz,663990,663990,sa875993,LAA,RP,RP
4388,Mauricio Cabrera,606291,12975,12975,FA,RP,RP
4389,Mauricio Dubon,643289,643289,16530,HOU,2B/SS/ OF,2B/SS/ 3B/OF
4390,Mauricio Llovera,661440,661440,20080,SF,SP,SP
4391,Mauricio Pierre,698963,698963,sa3015754,SF,OF,OF
4392,Mauro Bonifacio,683519,683519,sa3008881,NYY,OF,OF
4393,Maverick Handley,668974,668974,sa3010848,BAL,C,C
4394,Maverik Buffo,656265,656265,sa3004192,FA,RP,RP
4395,Max Ferguson,681132,681132,sa3016819,SD,2B,2B
4396,Max Fried,608331,608331,13743,ATL,SP,SP
4397,Max George,657426,657426,sa829010,FA,SS,SS
4398,Max Herrmann,677867,677867,sa3005259,FA,SP,SP
4399,Max Kepler,596146,12144,12144,MIN,OF,OF
4400,Max Kranick,668820,668820,22175,PIT,RP,RP
4401,Max Lazar,676661,676661,sa3005163,MIL,SP,SP
4402,Max McDowell,664120,664120,sa875626,NYY,C,C
